100,-4,0,-5,3,1.6,0,-18,-8,40,3,0,-5,3,-0.1,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0
50,-14,0,-5,3,13.5,0,-18,-18,40,-11,1,-5,3,11.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0x0
20,-18,0,-47,33,27.5,0,-18,-18,40,-17,1,-15,13,14.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0
30,-15,-40,-56,11,27.6,10,-18,-28,40,-17,1,-15,13,13.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,5,5,0x0
2,-14,-30,-13,60,20,0,-18,-18,40,-16,1,-15,13,10,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,6,6,0x0
4,-13,-20,30,90,25.25,-10,-18,-18,40,-16,-6,-22,0,13.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
4,-13,0,30,90,25.25,-10,-18,-18,40,-16,-6,-22,0,13.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
4,-13,20,30,90,25.25,-10,-18,-18,40,-16,-6,-22,0,13.5,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
25,-16,0,-40.5,40,20.5,0,-18,-8,40,-16,1,-5,3,13.75,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
10,-14,0,-15.5,10,21,0,-18,-8,40,-13,1,-5,3,12.75,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
70,0,0,-5,3,3.1,0,-18,-8,40,0,0,-5,3,-3.1,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
150,0,0,-5,3,1.6,0,-18,-8,40,0,0,-5,3,-1.6,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0x0
