100,-6,0,-5,3,0.2,0,-18,-8,40,4,0,-5,3,-3.2,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0
30,10,1,-5,3,-23,0,-18,-8,40,14,0,-5,3,-27,0,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0x0
30,16,1,-15,13,-29,0,-18,-8,40,18,0,-47,33,-55,0,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0
30,16,1,-15,13,-27,0,-18,-8,40,15,-29,-56,26,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,5,5,0x0
30,17,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,6,6,0x0
30,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
30,17,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
30,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
2,16,1,-15,13,-27,0,-18,-8,40,15,-29,-59,2,-55.2,-10,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,17,17,0x0
