50,10,-1,-20,20,-14,0,-18,-8,40,14,0,-22,22,-14,-2,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0
40,15,1,-5,3,-15,0,-18,-8,40,14,0,-12,10,-15,-2,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0x0
20,18,1,-15,13,-17,0,-18,-8,40,18,-2,-50,36,-27.5,-2,-18,29,40,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0
30,18,1,-15,13,-16,0,-18,-8,40,15,-27,-55,38,-27.6,-14,-18,28,40,0,0,0,0,0,0,0,0,0,0,0,5,5,0x0
2,18,1,-15,13,-14,0,-18,-8,40,14,-28,-7,60,-20,0,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,6,6,0x0
4,18,-6,-22,0,-14.5,0,-18,-8,40,13,-20,28,72,-25.2,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
4,16,-6,-22,0,-14.5,0,-18,-8,40,13,0,28,92,-25.2,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
4,16,-6,-22,0,-14.5,0,-18,-8,40,13,20,28,92,-25.2,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
25,18,-1,-5,3,-14.5,0,-18,-8,40,16,0,-46.5,46,-25,0,-18,11,40,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
10,9,-1,-5,3,-12.5,0,-18,-8,40,18,0,-15.5,10,-25,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
100,-5,0,-5,3,3,0,-18,-8,40,6,0,-5,3,3,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0x0
