2,13,1,-15,13,-20,0,-18,-8,40,14,-30,-13,50,-40,0,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,2,2,0x0
2,13,-6,-22,0,-27,0,-18,-8,40,13,-20,30,90,-50.5,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0x0
2,15,-6,-22,0,-27,0,-18,-8,40,13,0,30,90,-50.5,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,4,4,0x0
2,15,-6,-22,0,-27,0,-18,-8,40,13,20,30,90,-50.5,10,-18,18,40,0,0,0,0,0,0,0,0,0,0,0,5,5,0x0
25,14,1,-5,3,-27.5,0,-18,-8,40,16,0,-40.5,40,-41,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,6,6,0x0
10,13,1,-5,3,-25.5,0,-18,-8,40,14,0,-15.5,10,-42,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,7,7,0x0
70,0,0,-5,3,6.2,0,-18,-8,40,0,0,-5,3,-6.2,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,8,8,0x0
150,0,0,-5,3,3.2,0,-18,-8,40,0,0,-5,3,-3.2,0,-18,8,40,0,0,0,0,0,0,0,0,0,0,0,9,9,0x0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0
